"team","player_name","sofifa_id","player_url","short_name","player_positions","overall","potential","value_eur","wage_eur","age.x","dob","height_cm","weight_kg","club_team_id","club_name.x.x","league_name.x.x","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","nation_jersey_number","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause_eur","player_tags","player_traits","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk","player_face_url","club_logo_url","club_flag_url","nation_logo_url","nation_flag_url","age.y","position.x","club_involved_name","fee","transfer_movement","transfer_period","fee_cleaned","league_name.y","year.x","season","league_name.x.y","year.y","position.y","matches","wins","draws","loses","scored","missed","pts","xG","xG_diff","npxG","xGA","xGA_diff","npxGA","npxGD","ppda_coef","oppda_coef","deep","deep_allowed","xpts","xpts_diff","club_name.x.y"
"Chelsea","Jamal Blackman",204846,"https://sofifa.com/player/204846/jamal-blackman/190002","J. Blackman","GK",69,77,1200000,10000,24,"1993-10-27",199,93,8,"Leeds United","English League Championship",2,"SUB",27,"","2011-10-29",2021,14,"England",NA,"",NA,"Right",2,1,1,"Medium/Medium","Normal (185+)","No",2400000,"","Comes For Crosses",NA,NA,NA,NA,NA,NA,13,19,18,37,17,14,18,12,33,25,23,30,42,59,33,60,60,25,65,16,23,10,10,29,36,55,17,13,12,70,69,63,66,73,27,"29+1","29+1","29+1","24","27","27","27","24","27+1","27+1","27+1","25+1","28+1","28+1","28+1","25+1","23+1","27+1","27+1","27+1","23+1","22+1","25+1","25+1","25+1","22+1","68+1","https://cdn.sofifa.net/players/204/846/19_120.png","https://cdn.sofifa.net/teams/8/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",26,"Goalkeeper","Vitesse","End of loanJan 16, 2020","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,3,38,21,9,8,63,39,72,63.968004,0.968004,60.162158,38.107687,-0.892312999999994,36.447257,23.714901,10.6501826612976,15.9951667260049,376,188,71.451,-0.549000000000007,"Chelsea"
"Crystal Palace","Gary Cahill",164468,"https://sofifa.com/player/164468/gary-cahill/190002","G. Cahill","CB",81,81,1e+07,110000,32,"1985-12-19",193,86,5,"Chelsea","English Premier League",1,"SUB",24,"","2012-01-16",2019,14,"England",1318,"SUB",15,"Right",3,2,3,"Medium/Medium","Normal (185+)","Yes",18500000,"","Dives Into Tackles (AI), Power Header",47,58,53,59,83,76,28,56,85,66,47,58,48,27,61,62,42,51,51,80,47,63,80,61,79,66,85,81,45,56,53,74,83,83,82,5,12,9,5,12,NA,"62+2","62+2","62+2","55","59","59","59","55","59+2","59+2","59+2","55+2","64+2","64+2","64+2","55+2","66+2","73+2","73+2","73+2","66+2","69+2","80+1","80+1","80+1","69+2","16+2","https://cdn.sofifa.net/players/164/468/19_120.png","https://cdn.sofifa.net/teams/5/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1318/60.png","https://cdn.sofifa.net/flags/gb-eng.png",33,"Centre-Back","Chelsea","free transfer","in","Summer",0,"Premier League","19","2019/2020","EPL",18,12,38,14,7,17,51,53,49,50.642166,-0.357834000000004,42.269351,52.804285,-0.195715,48.998432,-6.729081,15.4082631496734,9.2012299845725,256,261,51.9255,2.92549999999999,"Crystal Palace"
"Crystal Palace","Stephen Henderson",155886,"https://sofifa.com/player/155886/stephen-henderson/190002","S. Henderson","GK",68,68,575000,15000,30,"1988-05-02",188,87,14,"Nottingham Forest","English League Championship",2,"SUB",41,"","2016-07-22",2019,25,"Republic of Ireland",NA,"",NA,"Right",3,1,1,"Medium/Medium","Normal (185+)","No",1100000,"","Puncher, GK Long Throw",NA,NA,NA,NA,NA,NA,19,15,19,28,17,17,11,15,34,18,46,34,47,70,41,19,62,34,62,16,33,16,6,43,18,42,22,15,13,66,65,70,66,67,39,"25+1","25+1","25+1","26","26","26","26","26","28+1","28+1","28+1","28+1","29+1","29+1","29+1","28+1","26+1","29+1","29+1","29+1","26+1","26+1","28+1","28+1","28+1","26+1","67+1","https://cdn.sofifa.net/players/155/886/19_120.png","https://cdn.sofifa.net/teams/14/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/ie.png",31,"Goalkeeper","Nottm Forest","free transfer","in","Summer",0,"Premier League","19","2019/2020","EPL",18,12,38,14,7,17,51,53,49,50.642166,-0.357834000000004,42.269351,52.804285,-0.195715,48.998432,-6.729081,15.4082631496734,9.2012299845725,256,261,51.9255,2.92549999999999,"Crystal Palace"
"Crystal Palace","Cenk Tosun",192991,"https://sofifa.com/player/192991/cenk-tosun/190002","C. Tosun","ST",80,81,17500000,110000,27,"1991-06-07",183,78,7,"Everton","English Premier League",1,"ST",14,"","2018-01-05",2022,48,"Turkey",1365,"ST",9,"Right",4,3,2,"High/Medium","Normal (170-185)","Yes",34600000,"","Power Header, Target Forward",74,80,66,77,36,74,64,81,84,72,76,77,72,73,60,78,72,75,73,80,66,83,80,73,74,75,75,31,81,61,82,77,33,34,15,12,14,12,12,9,NA,"79+1","79+1","79+1","75","77","77","77","75","74+1","74+1","74+1","73+1","68+1","68+1","68+1","73+1","56+1","55+1","55+1","55+1","56+1","53+1","52+1","52+1","52+1","53+1","19+1","https://cdn.sofifa.net/players/192/991/19_120.png","https://cdn.sofifa.net/teams/7/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1365/60.png","https://cdn.sofifa.net/flags/tr.png",28,"Centre-Forward","Everton","loan transfer","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,12,38,14,7,17,51,53,49,50.642166,-0.357834000000004,42.269351,52.804285,-0.195715,48.998432,-6.729081,15.4082631496734,9.2012299845725,256,261,51.9255,2.92549999999999,"Crystal Palace"
"Everton","Djibril Sidibé",201042,"https://sofifa.com/player/201042/djibril-sidibe/190002","D. Sidibé","RB, LB",80,82,1.5e+07,60000,25,"1992-07-29",182,81,69,"AS Monaco","French Ligue 1",1,"RB",19,"","2016-07-09",2022,18,"France",1335,"SUB",19,"Right",4,3,2,"High/High","Normal (170-185)","No",29600000,"#Engine","",79,63,76,76,76,80,80,62,72,79,42,77,77,73,73,78,78,80,70,76,69,69,83,91,75,68,76,77,75,69,43,75,75,78,79,10,16,9,12,7,NA,"72+1","72+1","72+1","75","74","74","74","75","74+1","74+1","74+1","77+1","76+1","76+1","76+1","77+1","79+1","77+1","77+1","77+1","79+1","79+1","77+1","77+1","77+1","79+1","18+1","https://cdn.sofifa.net/players/201/042/19_120.png","https://cdn.sofifa.net/teams/69/60.png","https://cdn.sofifa.net/flags/fr.png","https://cdn.sofifa.net/teams/1335/60.png","https://cdn.sofifa.net/flags/fr.png",27,"Right-Back","Monaco","Loan fee:€2.50m","in","Summer",2.5,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Cenk Tosun",192991,"https://sofifa.com/player/192991/cenk-tosun/190002","C. Tosun","ST",80,81,17500000,110000,27,"1991-06-07",183,78,7,"Everton","English Premier League",1,"ST",14,"","2018-01-05",2022,48,"Turkey",1365,"ST",9,"Right",4,3,2,"High/Medium","Normal (170-185)","Yes",34600000,"","Power Header, Target Forward",74,80,66,77,36,74,64,81,84,72,76,77,72,73,60,78,72,75,73,80,66,83,80,73,74,75,75,31,81,61,82,77,33,34,15,12,14,12,12,9,NA,"79+1","79+1","79+1","75","77","77","77","75","74+1","74+1","74+1","73+1","68+1","68+1","68+1","73+1","56+1","55+1","55+1","55+1","56+1","53+1","52+1","52+1","52+1","53+1","19+1","https://cdn.sofifa.net/players/192/991/19_120.png","https://cdn.sofifa.net/teams/7/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1365/60.png","https://cdn.sofifa.net/flags/tr.png",28,"Centre-Forward","Crystal Palace","End of loanMar 5, 2020","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Kevin Mirallas",172175,"https://sofifa.com/player/172175/kevin-mirallas/190002","K. Mirallas","LM, LW, ST",78,78,1e+07,60000,30,"1987-10-05",182,72,110374,"Fiorentina","Italian Serie A",1,"SUB",11,"Everton","",2019,7,"Belgium",NA,"",NA,"Right",4,4,2,"High/Medium","Lean (170-185)","Yes",NA,"","Flair, Long Shot Taker (AI), Technical Dribbler (AI)",79,73,76,81,43,65,77,71,64,80,75,81,77,76,75,82,79,79,81,74,73,77,73,73,62,72,58,35,76,67,75,73,31,52,51,8,10,14,13,15,NA,"74+1","74+1","74+1","77","76","76","76","77","77+1","77+1","77+1","77+1","73+1","73+1","73+1","77+1","64+1","61+1","61+1","61+1","64+1","62+1","54+1","54+1","54+1","62+1","19+1","https://cdn.sofifa.net/players/172/175/19_120.png","https://cdn.sofifa.net/teams/110374/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/be.png",31,"Right Winger","Fiorentina","End of loanJun 30, 2019","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Shani Tarashaj",215598,"https://sofifa.com/player/215598/shani-tarashaj/190002","S. Tarashaj","CAM, CM",68,74,1200000,6000,23,"1995-02-07",176,82,322,"Grasshopper Club Zürich","Swiss Super League",1,"SUB",21,"Everton","",2019,47,"Switzerland",NA,"",NA,"Right",4,3,1,"High/Low","Normal (170-185)","No",NA,"","Beat Offside Trap, Finesse Shot",76,64,61,68,26,61,63,67,56,66,44,67,68,30,51,67,77,75,75,62,80,67,63,59,63,53,56,21,75,66,69,62,30,21,12,9,15,11,7,13,NA,"66+1","66+1","66+1","68","68","68","68","68","67+1","67+1","67+1","67+1","59+1","59+1","59+1","67+1","48+1","46+1","46+1","46+1","48+1","45+1","40+1","40+1","40+1","45+1","17+1","https://cdn.sofifa.net/players/215/598/19_120.png","https://cdn.sofifa.net/teams/322/60.png","https://cdn.sofifa.net/flags/ch.png","","https://cdn.sofifa.net/flags/ch.png",24,"Second Striker","Grasshoppers","End of loanJun 30, 2019","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Jean-Philippe Gbamin",214947,"https://sofifa.com/player/214947/jean-philippe-gbamin/190002","J. Gbamin","CDM, CB, CM",79,84,14500000,30000,22,"1995-09-25",186,83,169,"1. FSV Mainz 05","German 1. Bundesliga",1,"CDM",25,"","2016-07-13",2022,108,"Côte d'Ivoire",NA,"",NA,"Right",3,3,1,"Medium/High","Normal (185+)","No",25700000,"","Long Shot Taker (AI)",77,54,73,74,78,83,69,40,71,78,45,74,62,60,74,76,75,79,68,76,66,78,77,83,83,66,85,79,63,72,40,72,79,80,71,11,13,8,14,10,NA,"67+1","67+1","67+1","70","70","70","70","70","71+1","71+1","71+1","72+1","74+1","74+1","74+1","72+1","76+1","78+1","78+1","78+1","76+1","76+1","78+1","78+1","78+1","76+1","19+1","https://cdn.sofifa.net/players/214/947/19_120.png","https://cdn.sofifa.net/teams/169/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/ci.png",23,"Defensive Midfield","1.FSV Mainz 05","€25.00m","in","Summer",25,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Luke Garbutt",192319,"https://sofifa.com/player/192319/luke-garbutt/190002","L. Garbutt","LB, LWB",69,73,1100000,6000,25,"1993-05-21",178,73,1951,"Oxford United","English League One",3,"LB",3,"Everton","",2019,14,"England",NA,"",NA,"Left",3,3,1,"High/Medium","Normal (170-185)","Yes",NA,"","Early Crosser",68,54,69,67,64,68,75,49,59,70,44,66,77,76,63,69,69,67,70,66,69,60,71,71,66,63,67,64,64,63,43,63,62,67,69,14,9,6,15,10,NA,"62+1","62+1","62+1","66","64","64","64","66","65+1","65+1","65+1","67+1","66+1","66+1","66+1","67+1","68+1","66+1","66+1","66+1","68+1","68+1","66+1","66+1","66+1","68+1","18+1","https://cdn.sofifa.net/players/192/319/19_120.png","https://cdn.sofifa.net/teams/1951/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",27,"Left-Back","Ipswich","End of loanMay 31, 2020","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Fabian Delph",183427,"https://sofifa.com/player/183427/fabian-delph/190002","F. Delph","LB, CM",80,80,11500000,120000,28,"1989-11-21",174,78,10,"Manchester City","English Premier League",1,"SUB",18,"","2015-07-17",2020,14,"England",1318,"SUB",17,"Left",3,3,2,"High/High","Lean (170-185)","Yes",21300000,"#Engine, #Acrobat","Injury Prone, Long Shot Taker (AI)",73,70,76,80,77,74,74,64,60,82,59,77,72,53,76,82,75,72,87,81,86,82,67,87,65,75,84,80,72,73,65,76,77,81,79,10,9,14,11,6,NA,"73+1","73+1","73+1","76","76","76","76","76","77+1","77+1","77+1","77+1","79+1","79+1","79+1","77+1","79+1","80","80","80","79+1","79+1","76+1","76+1","76+1","79+1","17+1","https://cdn.sofifa.net/players/183/427/19_120.png","https://cdn.sofifa.net/teams/10/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1318/60.png","https://cdn.sofifa.net/flags/gb-eng.png",29,"Central Midfield","Man City","€9.50m","in","Summer",9.5,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Kieran Dowell",226401,"https://sofifa.com/player/226401/kieran-dowell/190002","K. Dowell","CAM",70,83,3400000,30000,20,"1997-10-10",185,80,7,"Everton","English Premier League",1,"RES",28,"","2014-06-01",2021,14,"England",NA,"",NA,"Left",3,3,1,"Medium/Low","Lean (185+)","Yes",8600000,"","Flair, Long Shot Taker (AI), Technical Dribbler (AI)",64,68,69,72,44,53,64,68,52,71,58,74,60,69,67,71,63,64,69,60,71,68,48,52,56,73,48,33,64,73,64,70,45,46,52,8,13,7,14,8,NA,"65+1","65+1","65+1","68","68","68","68","68","69+1","69+1","69+1","67+1","65+1","65+1","65+1","67+1","56+1","55+1","55+1","55+1","56+1","54+1","50+1","50+1","50+1","54+1","16+1","https://cdn.sofifa.net/players/226/401/19_120.png","https://cdn.sofifa.net/teams/7/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",22,"Attacking Midfield","Derby","End of loanJan 2, 2020","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Everton","Alex Iwobi",213655,"https://sofifa.com/player/213655/alex-iwobi/190002","A. Iwobi","LM, RW",76,84,11500000,70000,22,"1996-05-03",180,75,1,"Arsenal","English Premier League",1,"SUB",17,"","2013-07-01",2020,133,"Nigeria",NA,"",NA,"Right",3,3,1,"Medium/Medium","Normal (170-185)","Yes",24200000,"","Flair, Technical Dribbler (AI)",77,62,70,81,28,64,60,64,42,81,48,82,50,40,63,83,78,77,74,74,75,67,47,73,68,54,46,24,68,76,59,70,30,26,23,14,7,12,14,11,NA,"68+1","68+1","68+1","74","74","74","74","74","75+1","75+1","75+1","75+1","70+1","70+1","70+1","75+1","56+1","54+1","54+1","54+1","56+1","51+1","42+1","42+1","42+1","51+1","18+1","https://cdn.sofifa.net/players/213/655/19_120.png","https://cdn.sofifa.net/teams/1/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/ng.png",23,"Left Winger","Arsenal","€30.40m","in","Summer",30.4,"Premier League","19","2019/2020","EPL",18,8,38,15,9,14,54,46,54,53.866134,-0.133866000000012,49.922344,49.3097899,3.30978990000001,45.3963069,4.5260371,10.2596411403082,10.9720684369715,211,210,55.5378,1.5378,"Everton"
"Liverpool","Nathaniel Phillips",240926,"https://sofifa.com/player/240926/nathaniel-phillips/190002","N. Phillips","CB",61,74,425000,9000,21,"1997-03-21",188,70,9,"Liverpool","English Premier League",1,"RES",47,"","2017-08-01",2021,14,"England",NA,"",NA,"Right",3,2,1,"Medium/High","Normal (185+)","No",1100000,"","",52,29,43,38,60,65,30,23,62,56,30,33,29,35,45,40,52,52,42,56,57,45,64,59,70,21,60,58,25,39,45,55,58,62,59,9,6,6,12,10,NA,"41+1","41+1","41+1","38","39","39","39","38","40+1","40+1","40+1","41+1","45+1","45+1","45+1","41+1","52+1","55+1","55+1","55+1","52+1","54+1","60+1","60+1","60+1","54+1","14+1","https://cdn.sofifa.net/players/240/926/19_120.png","https://cdn.sofifa.net/teams/9/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",22,"Centre-Back","VfB Stuttgart","End of loanDec 31, 2019","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,2,38,30,7,1,89,22,97,79.45754,-9.54245999999999,74.12936,29.145105,7.145105,28.383936,45.745424,10.9598708657461,22.1613756905804,431,152,83.4541,-13.5459,"Liverpool"
"Liverpool","Loris Karius",203775,"https://sofifa.com/player/203775/loris-karius/190002","L. Karius","GK",79,83,11500000,70000,25,"1993-06-22",189,87,9,"Liverpool","English Premier League",1,"SUB",1,"","2016-07-01",2021,21,"Germany",NA,"",NA,"Right",3,1,2,"Medium/Medium","Normal (185+)","Yes",22100000,"","Puncher, Rushes Out Of Goal",NA,NA,NA,NA,NA,NA,14,18,14,38,14,16,12,14,41,23,55,54,51,75,43,20,74,36,64,16,21,13,8,50,19,60,9,11,13,82,74,78,76,82,54,"28+1","28+1","28+1","30","30","30","30","30","34+1","34+1","34+1","32+1","33+1","33+1","33+1","32+1","28+1","29+1","29+1","29+1","28+1","27+1","25+1","25+1","25+1","27+1","78+1","https://cdn.sofifa.net/players/203/775/19_120.png","https://cdn.sofifa.net/teams/9/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/de.png",26,"Goalkeeper","Besiktas","End of loanMay 4, 2020","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,2,38,30,7,1,89,22,97,79.45754,-9.54245999999999,74.12936,29.145105,7.145105,28.383936,45.745424,10.9598708657461,22.1613756905804,431,152,83.4541,-13.5459,"Liverpool"
"Liverpool","Nathaniel Phillips",240926,"https://sofifa.com/player/240926/nathaniel-phillips/190002","N. Phillips","CB",61,74,425000,9000,21,"1997-03-21",188,70,9,"Liverpool","English Premier League",1,"RES",47,"","2017-08-01",2021,14,"England",NA,"",NA,"Right",3,2,1,"Medium/High","Normal (185+)","No",1100000,"","",52,29,43,38,60,65,30,23,62,56,30,33,29,35,45,40,52,52,42,56,57,45,64,59,70,21,60,58,25,39,45,55,58,62,59,9,6,6,12,10,NA,"41+1","41+1","41+1","38","39","39","39","38","40+1","40+1","40+1","41+1","45+1","45+1","45+1","41+1","52+1","55+1","55+1","55+1","52+1","54+1","60+1","60+1","60+1","54+1","14+1","https://cdn.sofifa.net/players/240/926/19_120.png","https://cdn.sofifa.net/teams/9/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",22,"Centre-Back","Liverpool U23","-","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,2,38,30,7,1,89,22,97,79.45754,-9.54245999999999,74.12936,29.145105,7.145105,28.383936,45.745424,10.9598708657461,22.1613756905804,431,152,83.4541,-13.5459,"Liverpool"
"Manchester City","Patrick Roberts",221982,"https://sofifa.com/player/221982/patrick-roberts/190002","P. Roberts","RM",74,82,8500000,20000,21,"1997-02-05",167,58,110062,"Girona FC","Spain Primera Division",1,"SUB",17,"Manchester City","",2019,14,"England",NA,"",NA,"Left",3,4,1,"Medium/Medium","Lean (170-)","No",NA,"#Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Technical Dribbler (AI)",76,66,69,81,27,39,66,68,44,73,52,81,66,49,65,78,79,74,90,63,90,65,44,60,29,67,38,21,71,76,62,76,37,18,19,12,7,8,7,12,NA,"66+1","66+1","66+1","74","73","73","73","74","74+1","74+1","74+1","73+1","66+1","66+1","66+1","73+1","52+1","48+1","48+1","48+1","52+1","47+1","36+1","36+1","36+1","47+1","15+1","https://cdn.sofifa.net/players/221/982/19_120.png","https://cdn.sofifa.net/teams/110062/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/gb-eng.png",22,"Right Winger","Norwich","End of loanJan 1, 2020","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,1,38,32,2,4,95,23,98,93.720559,-1.27944099999999,90.67588,25.7326041,2.7326041,22.6879251,67.9879549,8.52616372735527,30.4681125981045,582,135,90.6406,-7.35940000000001,"Manchester City"
"Manchester City","Lukas Nmecha",230084,"https://sofifa.com/player/230084/lukas-nmecha/190002","L. Nmecha","ST",66,83,1400000,3000,19,"1998-12-14",185,70,1801,"Preston North End","English League Championship",2,"ST",45,"","2016-08-31",2021,14,"England",NA,"",NA,"Right",4,3,1,"High/Medium","Normal (185+)","Yes",3500000,"","",76,65,40,65,28,66,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6,NA,"65+1","65+1","65+1","60","62","62","62","60","58+1","58+1","58+1","57+1","48+1","48+1","48+1","57+1","43+1","40+1","40+1","40+1","43+1","41+1","41+1","41+1","41+1","41+1","14+1","https://cdn.sofifa.net/players/230/084/19_120.png","https://cdn.sofifa.net/teams/1801/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",20,"Centre-Forward","Man City U23","-","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,1,38,32,2,4,95,23,98,93.720559,-1.27944099999999,90.67588,25.7326041,2.7326041,22.6879251,67.9879549,8.52616372735527,30.4681125981045,582,135,90.6406,-7.35940000000001,"Manchester City"
"Manchester City","Patrick Roberts",221982,"https://sofifa.com/player/221982/patrick-roberts/190002","P. Roberts","RM",74,82,8500000,20000,21,"1997-02-05",167,58,110062,"Girona FC","Spain Primera Division",1,"SUB",17,"Manchester City","",2019,14,"England",NA,"",NA,"Left",3,4,1,"Medium/Medium","Lean (170-)","No",NA,"#Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Technical Dribbler (AI)",76,66,69,81,27,39,66,68,44,73,52,81,66,49,65,78,79,74,90,63,90,65,44,60,29,67,38,21,71,76,62,76,37,18,19,12,7,8,7,12,NA,"66+1","66+1","66+1","74","73","73","73","74","74+1","74+1","74+1","73+1","66+1","66+1","66+1","73+1","52+1","48+1","48+1","48+1","52+1","47+1","36+1","36+1","36+1","47+1","15+1","https://cdn.sofifa.net/players/221/982/19_120.png","https://cdn.sofifa.net/teams/110062/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/gb-eng.png",22,"Right Winger","Girona","End of loanJun 30, 2019","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,1,38,32,2,4,95,23,98,93.720559,-1.27944099999999,90.67588,25.7326041,2.7326041,22.6879251,67.9879549,8.52616372735527,30.4681125981045,582,135,90.6406,-7.35940000000001,"Manchester City"
"Manchester City","Scott Carson",157804,"https://sofifa.com/player/157804/scott-carson/190002","S. Carson","GK",73,73,2300000,20000,32,"1985-09-03",190,86,91,"Derby County","English League Championship",2,"GK",1,"","2015-06-12",2020,14,"England",NA,"",NA,"Right",4,1,2,"Medium/Medium","Stocky (185+)","Yes",4400000,"","Injury Free",NA,NA,NA,NA,NA,NA,14,19,18,25,13,17,18,16,17,20,33,37,38,71,42,22,72,28,70,20,23,19,11,44,20,38,10,15,20,72,70,72,74,71,35,"27+1","27+1","27+1","26","27","27","27","26","28+1","28+1","28+1","26+1","27+1","27+1","27+1","26+1","25+1","26+1","26+1","26+1","25+1","25+1","27+1","27+1","27+1","25+1","72+1","https://cdn.sofifa.net/players/157/804/19_120.png","https://cdn.sofifa.net/teams/91/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",33,"Goalkeeper","Derby","loan transfer","in","Summer",NA,"Premier League","19","2019/2020","EPL",18,1,38,32,2,4,95,23,98,93.720559,-1.27944099999999,90.67588,25.7326041,2.7326041,22.6879251,67.9879549,8.52616372735527,30.4681125981045,582,135,90.6406,-7.35940000000001,"Manchester City"
"Manchester City","Lukas Nmecha",230084,"https://sofifa.com/player/230084/lukas-nmecha/190002","L. Nmecha","ST",66,83,1400000,3000,19,"1998-12-14",185,70,1801,"Preston North End","English League Championship",2,"ST",45,"","2016-08-31",2021,14,"England",NA,"",NA,"Right",4,3,1,"High/Medium","Normal (185+)","Yes",3500000,"","",76,65,40,65,28,66,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6,NA,"65+1","65+1","65+1","60","62","62","62","60","58+1","58+1","58+1","57+1","48+1","48+1","48+1","57+1","43+1","40+1","40+1","40+1","43+1","41+1","41+1","41+1","41+1","41+1","14+1","https://cdn.sofifa.net/players/230/084/19_120.png","https://cdn.sofifa.net/teams/1801/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/gb-eng.png",21,"Centre-Forward","VfL Wolfsburg","End of loanJan 2, 2020","in","Winter",NA,"Premier League","19","2019/2020","EPL",18,1,38,32,2,4,95,23,98,93.720559,-1.27944099999999,90.67588,25.7326041,2.7326041,22.6879251,67.9879549,8.52616372735527,30.4681125981045,582,135,90.6406,-7.35940000000001,"Manchester City"
